date,TREND_FOLLOWING,MEAN_REVERSION,HEDGE_OVERLAY,SPY_BENCHMARK
2007-12-20,0.006306704216757497,0.0,-0.002207346475865124,0.006306704216757497
2007-12-21,0.014415045736454024,0.0,-0.005045266007758908,0.014415045736454024
2007-12-24,0.007425732398261831,0.0,-0.0025990063393916407,0.007425732398261831
2007-12-26,0.00214478217552716,0.0,-0.000750673761434506,0.00214478217552716
2007-12-27,-0.012571252217311146,-0.0,0.0043999382760589005,-0.012571252217311146
2007-12-28,-0.0025052380869695634,-0.0,0.0,-0.0025052380869695634
2007-12-31,-0.0,-0.0,0.0,-0.007400045244822184
2008-01-02,-0.0,-0.0,0.0,-0.008754575293709932
2008-01-03,-0.0,-0.0,0.0,-0.0004829942458666192
2008-01-04,-0.0,-0.024506397197928687,0.0,-0.024506397197928687
2008-01-07,-0.0,-0.000849503525069184,0.0,-0.000849503525069184
2008-01-08,-0.0,-0.01614793384008384,0.0,-0.01614793384008384
2008-01-09,0.0,0.01050968422877463,-0.0,0.01050968422877463
2008-01-10,0.0,0.006554600089705431,-0.0,0.006554600089705431
2008-01-11,-0.0,-0.0,0.0,-0.008068476833120397
2008-01-14,0.0,0.0,-0.0,0.008063059127880523
2008-01-15,-0.0,-0.0,0.0,-0.02201350676377989
2008-01-16,-0.0,-0.0,0.0,-0.008612778639851215
2008-01-17,-0.0,-0.0,0.0,-0.02591609965262376
2008-01-18,-0.0,-0.010267531033957056,0.0,-0.010267531033957056
2008-01-22,-0.0,-0.010146795299637912,0.0,-0.010146795299637912
2008-01-23,0.0,0.024020933480491946,-0.0,0.024020933480491946
2008-01-24,0.0,0.008441538954662153,-0.0,0.008441538954662153
2008-01-25,-0.0,-0.0,0.0,-0.014445510794699024
2008-01-28,0.0,0.0,-0.0,0.016536546658701523
2008-01-29,0.0,0.0,-0.0017338526196043367,0.0049538646274409626
2008-01-30,-0.0,-0.0,0.00257516483627056,-0.007357613817915887
2008-01-31,0.0,0.0,-0.006382037600284007,0.018234393143668592
2008-02-01,0.0,0.0,-0.005630725430840777,0.016087786945259364
2008-02-04,-0.0,-0.0,0.004413048708117695,-0.012608710594621986
2008-02-05,-0.0,-0.0,0.009371044297971204,-0.026774412279917725
2008-02-06,-0.0,-0.0,0.0028181200945891715,-0.008051771698826204
2008-02-07,0.0,0.0,-0.002314762099850842,0.006613605999573835
2008-02-08,-0.0,-0.0,0.002247315284729001,-0.006420900813511432
2008-02-11,0.0,0.005109957705517809,-0.001788485196931233,0.005109957705517809
2008-02-12,0.0,0.0,-0.0032448487031843886,0.009270996294812539
2008-02-13,0.0,0.0,-0.0035780338073658877,0.010222953735331108
2008-02-14,-0.0,-0.0,0.003079707916655727,-0.00879916547615922
2008-02-15,-0.0,-0.0,7.784631671682307e-05,-0.00022241804776235163
2008-02-19,0.0,0.0,-0.0,0.0028120717806423556
2008-02-20,0.0,0.0,-0.0,0.0029514513141795096
2008-02-21,-0.0,-0.0,0.0,-0.00831336471455646
2008-02-22,0.0,0.0,-0.0,0.00615736078188478
2008-02-25,0.0,0.0,-0.0,0.012609456540962682
2008-02-26,0.0,0.0,-0.0,0.007499516299519726
2008-02-27,-0.0,-0.0,0.0,-0.0010119356672999569
2008-02-28,-0.0,-0.0,0.0,-0.00976724473834345
2008-02-29,-0.0,-0.0,0.0,-0.022283574198688094
2008-03-03,-0.0,-0.0,0.0,-0.0023910447553855407
2008-03-04,-0.0,-0.0,0.0,-0.0038201636456149934
2008-03-05,0.0,0.006315732985170186,-0.0,0.006315732985170186
2008-03-06,-0.0,-0.020697773186592827,0.0,-0.020697773186592827
2008-03-07,-0.0,-0.010300354173515935,0.0,-0.010300354173515935
2008-03-10,-0.0,-0.013183074090288183,0.0,-0.013183074090288183
2008-03-11,0.0,0.035937089706129965,-0.0,0.035937089706129965
2008-03-12,-0.0,-0.0,0.003272962249305988,-0.009351320712302824
2008-03-13,0.0,0.0,-0.0007727181745966316,0.002207766213133233
2008-03-14,-0.0,-0.0,0.00542349861366046,-0.015495710324744172
2008-03-17,-0.0,-0.0,0.0035375249125536076,-0.010107214035867451
2008-03-18,0.0,0.0,-0.014540097573291798,0.041543135923690855
2008-03-19,-0.0,-0.0,0.008669309624636905,-0.02476945607039116
2008-03-20,0.0,0.0,-0.006482832200378185,0.018522377715366245
2008-03-24,0.0,0.0,-0.006995617614796334,0.0199874788994181
2008-03-25,0.0,0.0,-0.00033789848904083316,0.0009654242544023806
2008-03-26,-0.0,-0.0,0.0042826245470513,-0.012236070134432286
2008-03-27,-0.0,-0.0,0.001103620062484545,-0.003153200178527271
2008-03-28,-0.0,-0.0,0.003347646763096773,-0.009564705037419352
2008-03-31,0.0,0.0,-0.0012242719585416895,0.003497919881547684
2008-04-01,0.0,0.0,-0.012305945819056818,0.035159845197305195
2008-04-02,0.0,0.0,-0.0002305653686185849,0.0006587581960530997
2008-04-03,0.0,0.0,-0.0008703182355503047,0.002486623530143728
2008-04-04,-0.0,-0.0,0.00038300673044864284,-0.0010943049441389796
2008-04-07,0.0,0.0,-0.00017904644420264624,0.0005115612691504179
2008-04-08,-0.0,-0.0,0.0003576652845972583,-0.0010219008131350238
2008-04-09,-0.0,-0.0,0.002532570714601523,-0.007235916327432923
2008-04-10,0.0,0.0,-0.0004895016391728401,0.0013985761119224005
2008-04-11,-0.0,-0.0,0.006793117476465343,-0.019408907075615267
2008-04-14,-0.0,-0.0,0.0011808840493893245,-0.003373954426826642
2008-04-15,0.0,0.0,-0.0008163172109807658,0.002332334888516474
2008-04-16,0.0,0.0,-0.009482913110106172,0.027094037457446207
2008-04-17,0.0,0.0,-0.0005116018554268131,0.0014617195869337518
2008-04-18,0.0,0.0,-0.0,0.010433837450080752
2008-04-21,0.0,0.0,-0.0,0.0005050733035709687
2008-04-22,-0.0,-0.0,0.0,-0.004402101806028069
2008-04-23,-0.0,-0.0,0.0,-0.0015951394681527065
2008-04-24,0.0,0.0,-0.0,0.004356762488320509
2008-04-25,0.0,0.0,-0.0,0.009253632160339587
2008-04-28,0.0,0.0,-0.0,0.00021521295115900507
2008-04-29,-0.0,-0.0,0.0,-0.0039390875868337005
2008-04-30,-0.0,-0.0,0.0,-0.005896147992664913
2008-05-01,0.0,0.0,-0.0,0.02068598288291512
2008-05-02,0.0,0.0,-0.0,0.002763263570972674
2008-05-05,-0.0,-0.0,0.0,-0.004805031448430808
2008-05-06,0.0,0.0,-0.0,0.008662417112557774
2008-05-07,-0.0,-0.0,0.0,-0.017810401874621573
2008-05-08,-0.0,-0.0,0.0,-0.0025803027114247312
2008-05-09,-0.0,-0.0,0.0,-0.0018684790307194055
2008-05-12,0.0,0.0,-0.0,0.011231784142049728
2008-05-13,0.0,0.0,-0.0,0.00014161282704927558
2008-05-14,0.0,0.0,-0.0,0.0020647874356427565
2008-05-15,0.0,0.0,-0.0,0.012502912303874902
2008-05-16,0.0,0.0,-0.0,0.000911776861707958
2008-05-19,0.0,0.0,-0.0,0.002733733099446356
2008-05-20,-0.0,-0.0,0.0,-0.00810890732750591
2008-05-21,-0.0,-0.0,0.0,-0.016914437894454792
2008-05-22,0.0,0.0,-0.0,0.0001429786943454303
2008-05-23,-0.0,-0.0,0.0,-0.013403708014014137
2008-05-27,0.0,0.0074108551297427105,-0.0,0.0074108551297427105
2008-05-28,0.0,0.004615355362505236,-0.0,0.004615355362505236
2008-05-29,0.0,0.0,-0.0,0.005024970306334531
2008-05-30,0.0,0.0,-0.0,0.0025004546729943122
2008-06-02,-0.0,-0.0,0.0,-0.01033197687000642
2008-06-03,-0.0,-0.0,0.0,-0.005831156389201841
2008-06-04,-0.0,-0.0,0.0,-0.0005068847092114526
2008-06-05,0.0,0.0,-0.0,0.019997129996596197
2008-06-06,-0.0,-0.0,0.0,-0.031893698445504826
2008-06-09,0.0,0.0,-0.0,0.002420935994886131
2008-06-10,-0.0,-0.0,0.0,-0.004977250180162929
2008-06-11,-0.0,-0.0,0.0,-0.014712077797691347
2008-06-12,0.0,0.0,-0.0013324893896531575,0.0038071125418661644
2008-06-13,0.0,0.012644511412890802,-0.0044255789945117805,0.012644511412890802
2008-06-16,0.0,0.0,-0.00020565464979795944,0.0005875847137084556
2008-06-17,-0.0,-0.0,0.0016955384378987857,-0.004844395536853674
2008-06-18,-0.0,-0.0,0.0034079688133228534,-0.00973705375235101
2008-06-19,0.0,0.0,-0.0004433223650659346,0.001266635328759813
2008-06-20,-0.0,-0.0,0.0,-0.01623212513125849
2008-06-23,-0.0,-0.0,0.0003457314393198962,-0.0009878041123425607
2008-06-24,-0.0,-0.0019782054581474195,0.0,-0.0019782054581474195
2008-06-25,0.0,0.0,-0.0,0.004726156587188113
2008-06-26,-0.0,-0.0,0.0,-0.027160346199513796
2008-06-27,-0.0,-0.005458745926316677,0.0019105610742108368,-0.005458745926316677
2008-06-30,0.0,0.003528413274093367,-0.0012349446459326784,0.003528413274093367
2008-07-01,0.0,0.0,-0.001093968598445627,0.003125624566987506
2008-07-02,-0.0,-0.0,0.005997920930255174,-0.01713691694358621
2008-07-03,0.0,0.0010302459210176362,-0.0003605860723561727,0.0010302459210176362
2008-07-07,-0.0,-0.0,0.003574449799418089,-0.010212713712623112
2008-07-08,0.0,0.0,-0.0,0.017757233450696797
2008-07-09,-0.0,-0.0,0.0,-0.019255216121739638
2008-07-10,0.0,0.0,-0.0014305805658287873,0.004087373045225107
2008-07-11,-0.0,-0.0,0.0,-0.011652221939028151
2008-07-14,-0.0,-0.0,0.003165362548406858,-0.009043892995448166
2008-07-15,-0.0,-0.0,0.0,-0.014097236486865672
2008-07-16,0.0,0.024547293377672474,-0.0,0.024547293377672474
2008-07-17,0.0,0.0,-0.0035011776821614157,0.010003364806175474
2008-07-18,0.0,0.0,-0.0021804508101841754,0.0062298594576690736
2008-07-21,0.0,0.0,-0.00019458299613229755,0.0005559514175208502
2008-07-22,0.0,0.0,-0.00397065358278641,0.011344724522246885
2008-07-23,0.0,0.0,-0.0018943263189357016,0.005412360911244862
2008-07-24,-0.0,-0.0,0.00726376762361382,-0.020753621781753773
2008-07-25,-0.0,-0.0,8.357013152675562e-05,-0.00023877180436215895
2008-07-28,-0.0,-0.0,0.005132366642803449,-0.014663904693724139
2008-07-29,0.0,0.0,-0.007473275400945966,0.02135221543127419
2008-07-30,0.0,0.0,-0.006236226903479969,0.01781779115279991
2008-07-31,-0.0,-0.0,0.004629333342551161,-0.01322666669300332
2008-08-01,-0.0,-0.0,0.001848804166320178,-0.005282297618057652
2008-08-04,-0.0,-0.0,0.003245992734063502,-0.009274264954467148
2008-08-05,0.0,0.0,-0.009436739742147093,0.026962113548991695
2008-08-06,0.0,0.0,-0.0015541640003280286,0.004440468572365797
2008-08-07,-0.0,-0.0,0.005212071327753659,-0.014891632365010454
2008-08-08,0.0,0.0,-0.006503547815237931,0.01858156518639409
2008-08-11,0.0,0.0,-0.0036250383081047996,0.010357252308870857
2008-08-12,-0.0,-0.0,0.003641440850146743,-0.01040411671470498
2008-08-13,-0.0,-0.0,0.002110694095640492,-0.006030554558972834
2008-08-14,0.0,0.0,-0.002640631731236598,0.0075446620892474225
2008-08-15,0.0,0.0,-0.0017022331229628483,0.004863523208465281
2008-08-18,-0.0,-0.0,0.004786007588692891,-0.013674307396265406
2008-08-19,-0.0,-0.0,0.0038165894862424387,-0.01090454138926411
2008-08-20,0.0,0.0,-0.001626208527509243,0.004646310078597837
2008-08-21,0.0,0.0,-0.0006033295432978147,0.0017237986951366135
2008-08-22,0.0,0.0,-0.005066721362482041,0.014476346749948688
2008-08-25,-0.0,-0.0,0.0071000020642517534,-0.02028572018357644
2008-08-26,0.0,0.0,-0.00101960170325035,0.002913147723572429
2008-08-27,0.0,0.0,-0.0034068486814735066,0.00973385337563859
2008-08-28,0.0,0.0,-0.004244557346232824,0.012127306703522356
2008-08-29,-0.0,-0.0,0.0,-0.0107531328771866
2008-09-02,-0.0,-0.0,0.0021740326760961437,-0.006211521931703268
2008-09-03,-0.0,-0.0,0.0,-0.0008595517272443898
2008-09-04,-0.0,-0.0,0.0,-0.03010638658673681
2008-09-05,0.0,0.003144142896326585,-0.0011004500137143046,0.003144142896326585
2008-09-08,0.0,0.02065612007508011,-0.0,0.02065612007508011
2008-09-09,-0.0,-0.0,0.010390614750189419,-0.029687470714826913
2008-09-10,0.0,0.004057723620997766,-0.0014202032673492182,0.004057723620997766
2008-09-11,0.0,0.014468261712946795,-0.005063891599531378,0.014468261712946795
2008-09-12,0.0,0.0,-0.0016173313099958064,0.004620946599988018
2008-09-15,-0.0,-0.0,0.016654706086858484,-0.04758487453388138
2008-09-16,0.0,0.016737438068783694,-0.0058581033240742925,0.016737438068783694
2008-09-17,-0.0,-0.0,0.015737183524646165,-0.04496338149898904
2008-09-18,0.0,0.029671879301875537,-0.010385157755656437,0.029671879301875537
2008-09-19,0.0,0.039713763754309905,-0.013899817314008465,0.039713763754309905
2008-09-22,-0.0,-0.0,0.00792377175589336,-0.02263934787398103
2008-09-23,-0.0,-0.0,0.007963058459762872,-0.022751595599322494
2008-09-24,0.0,0.0,-0.0011219324115167794,0.003205521175762227
2008-09-25,0.0,0.0,-0.005473811573360776,0.015639461638173646
2008-09-26,0.0,0.0,-0.00017373857444771267,0.0004963959269934648
2008-09-29,-0.0,-0.0,0.027426505495633993,-0.07836144427323999
2008-09-30,0.0,0.04139017347754126,-0.014486560717139439,0.04139017347754126
2008-10-01,0.0,0.0,-0.00021104604575876705,0.0006029887021679059
2008-10-02,-0.0,-0.0,0.012696046931916664,-0.03627441980547619
2008-10-03,-0.0,-0.013500070852569435,0.004725024798399302,-0.013500070852569435
2008-10-06,-0.0,-0.050933407071400594,0.017826692474990205,-0.050933407071400594
2008-10-07,-0.0,-0.044786210721336484,0.01567517375246777,-0.044786210721336484
2008-10-08,-0.0,-0.025192652478606692,0.008817428367512342,-0.025192652478606692
2008-10-09,-0.0,-0.06983883495124688,0.024443592232936406,-0.06983883495124688
2008-10-10,-0.0,-0.024255647680386128,0.008489476688135144,-0.024255647680386128
2008-10-13,0.0,0.14519794690913335,-0.050819281418196666,0.14519794690913335
2008-10-14,-0.0,-0.014800314266184222,0.005180109993164477,-0.014800314266184222
2008-10-15,-0.0,-0.0,0.034456684602943294,-0.09844767029412371
2008-10-16,0.0,0.04165715930069247,-0.014580005755242363,0.04165715930069247
2008-10-17,-0.0,-0.0,0.0020900595275549325,-0.005971598650156951
2008-10-20,0.0,0.0,-0.021027853208284528,0.06007958059509866
2008-10-21,-0.0,-0.0,0.010449392038139781,-0.02985540582325652
2008-10-22,-0.0,-0.054454773125592326,0.019059170593957314,-0.054454773125592326
2008-10-23,0.0,0.0,-0.004054396199998578,0.01158398914285308
2008-10-24,-0.0,-0.0,0.017749807465851412,-0.050713735616718325
2008-10-27,-0.0,-0.035501397747533026,0.012425489211636559,-0.035501397747533026
2008-10-28,0.0,0.11685575015422178,-0.04089951255397762,0.11685575015422178
2008-10-29,-0.0,-0.0,0.0025384430039364133,-0.007252694296961182
2008-10-30,0.0,0.0,-0.012107885786601257,0.03459395939028931
2008-10-31,0.0,0.0,-0.0019262832204415047,0.005503666344118585
2008-11-03,0.0,0.0,-0.001012099619698903,0.0028917131991397227
2008-11-04,0.0,0.0,-0.011893730892480614,0.033982088264230326
2008-11-05,-0.0,-0.0,0.014709907005751114,-0.042028305730717475
2008-11-06,-0.0,-0.0,0.01939389966712574,-0.05541114190607355
2008-11-07,0.0,0.0330183399338142,-0.01155641897683497,0.0330183399338142
2008-11-10,-0.0,-0.013105059767960725,0.004586770918786253,-0.013105059767960725
2008-11-11,-0.0,-0.03087526157248921,0.010806341550371223,-0.03087526157248921
2008-11-12,-0.0,-0.04400131124769813,0.015400458936694344,-0.04400131124769813
2008-11-13,0.0,0.062339901375202844,-0.021818965481320993,0.062339901375202844
2008-11-14,-0.0,-0.0,0.017467323627997283,-0.049906638937135095
2008-11-17,-0.0,-0.01327672250708345,0.004646852877479207,-0.01327672250708345
2008-11-18,0.0,0.01883742579094294,-0.006593099026830029,0.01883742579094294
2008-11-19,-0.0,-0.0,0.022427770822277076,-0.06407934520650593
2008-11-20,-0.0,-0.07423320915276821,0.025981623203468873,-0.07423320915276821
2008-11-21,0.0,0.05394310080636866,-0.01888008528222903,0.05394310080636866
2008-11-24,0.0,0.06929095919138772,-0.024251835716985703,0.06929095919138772
2008-11-25,0.0,0.0,-0.002593061104358629,0.007408746012453227
2008-11-26,0.0,0.0,-0.0,0.03864180421896779
2008-11-28,0.0,0.0,-0.0,0.012588480801236868
2008-12-01,-0.0,-0.0,0.0,-0.08857824437172379
2008-12-02,0.0,0.0,-0.01346970721973485,0.038484877770671
2008-12-03,0.0,0.0,-0.008414505396563597,0.02404144399018171
2008-12-04,-0.0,-0.0,0.008096812417847899,-0.02313374976527971
2008-12-05,0.0,0.030832808439515746,-0.010791482953830511,0.030832808439515746
2008-12-08,0.0,0.0,-0.0,0.034913968601637535
2008-12-09,-0.0,-0.0,0.0,-0.016483417418564184
2008-12-10,0.0,0.0,-0.0,0.006815506799760174
2008-12-11,-0.0,-0.0,0.0,-0.02408193087767907
2008-12-12,0.0,0.0,-0.0,0.01194048879234444
2008-12-15,-0.0,-0.0,0.0,-0.013934334780484448
2008-12-16,0.0,0.0470662130263364,-0.0,0.0470662130263364
2008-12-17,-0.0,-0.0,0.0,-0.009687261082263032
2008-12-18,-0.0,-0.0,0.0,-0.01868291316727355
2008-12-19,-0.0,-0.0,0.0,-0.0043016588949401635
2008-12-22,-0.0,-0.0,0.0,-0.01281392149839089
2008-12-23,-0.0,-0.0,0.0,-0.010337620218506927
2008-12-24,0.0,0.0058037988688819375,-0.0,0.0058037988688819375
2008-12-26,0.0,0.005769466449104144,-0.0,0.005769466449104144
2008-12-29,-0.0,-0.0,0.0,-0.0028685743375260753
2008-12-30,0.0,0.0,-0.0,0.023703045171299397
2008-12-31,0.0,0.0,-0.0,0.014274403634525035
2009-01-02,0.0,0.0,-0.0,0.030141308555047486
2009-01-05,-0.0,-0.0,0.0,-0.00118299459577631
2009-01-06,0.0,0.0,-0.0,0.006677268287486937
2009-01-07,-0.0,-0.0,0.0,-0.0299561663357637
2009-01-08,0.0,0.0,-0.0,0.0040805726701274025
2009-01-09,-0.0,-0.0,0.0,-0.021419139459669556
2009-01-12,-0.0,-0.02402058249621264,0.0,-0.02402058249621264
2009-01-13,0.0,0.0018405120341793424,-0.0,0.0018405120341793424
2009-01-14,-0.0,-0.031454763970703126,0.0,-0.031454763970703126
2009-01-15,0.0,0.00035556772313127816,-0.0,0.00035556772313127816
2009-01-16,0.0,0.007820080303413857,-0.0,0.007820080303413857
2009-01-20,-0.0,-0.0527861645599188,0.0,-0.0527861645599188
2009-01-21,0.0,0.04319174447708929,-0.0,0.04319174447708929
2009-01-22,-0.0,-0.015466662032665335,0.0,-0.015466662032665335
2009-01-23,0.0,0.0,-0.0,0.004350848049752276
2009-01-26,0.0,0.0,-0.0,0.006857577617304544
2009-01-27,0.0,0.0,-0.0,0.010158739143165008
2009-01-28,0.0,0.0,-0.0,0.033833456198027134
2009-01-29,-0.0,-0.0,0.0,-0.03249754090038237
2009-01-30,-0.0,-0.0,0.0,-0.020343151363201195
2009-02-02,-0.0,-0.0,0.0,-0.0030189092276713403
2009-02-03,0.0,0.0,-0.0,0.014047711647866112
2009-02-04,-0.0,-0.0,0.0,-0.004896169438857845
2009-02-05,0.0,0.014880405759934101,-0.0,0.014880405759934101
2009-02-06,0.0,0.0,-0.0,0.028497126009801033
2009-02-09,0.0,0.0,-0.0,0.0013796527221288102
2009-02-10,-0.0,-0.0,0.0,-0.04580909790578713
2009-02-11,0.0,0.0,-0.0,0.005895399079396624
2009-02-12,0.0,0.0,-0.0,0.0007179972848758709
2009-02-13,-0.0,-0.0,0.0,-0.010758054449330756
2009-02-17,-0.0,-0.04277402806039676,0.0,-0.04277402806039676
2009-02-18,-0.0,-0.002398454822230889,0.0008394591877808111,-0.002398454822230889
2009-02-19,-0.0,-0.010755202028509325,0.0,-0.010755202028509325
2009-02-20,-0.0,-0.009721974793644561,0.0,-0.009721974793644561
2009-02-23,-0.0,-0.03577865515070899,0.0,-0.03577865515070899
2009-02-24,0.0,0.037910207862432044,-0.0,0.037910207862432044
2009-02-25,-0.0,-0.0,0.0,-0.007872735509655171
2009-02-26,-0.0,-0.0,0.0,-0.01626128476445765
2009-02-27,-0.0,-0.0223487121465209,0.0,-0.0223487121465209
2009-03-02,-0.0,-0.04504246745300278,0.0,-0.04504246745300278
2009-03-03,-0.0,-0.0075072624411304245,0.0,-0.0075072624411304245
2009-03-04,0.0,0.023690672538879687,-0.0,0.023690672538879687
2009-03-05,-0.0,-0.04084797991940359,0.014296792971791254,-0.04084797991940359
2009-03-06,0.0,0.0017445220309879605,-0.0006105827108457861,0.0017445220309879605
2009-03-09,-0.0,-0.011752462384468365,0.004113361834563928,-0.011752462384468365
2009-03-10,0.0,0.05960909297972927,-0.0,0.05960909297972927
2009-03-11,0.0,0.0,-0.00227940993116541,0.006512599803329744
2009-03-12,0.0,0.0,-0.013780290876287604,0.03937225964653601
2009-03-13,0.0,0.0,-0.002735102908962927,0.007814579739894079
2009-03-16,-0.0,-0.0,0.001057978979792773,-0.0030227970851222086
2009-03-17,0.0,0.0,-0.010704092107065443,0.030583120305901268
2009-03-18,0.0,0.0,-0.007834283792683083,0.022383667979094524
2009-03-19,-0.0,-0.0,0.004335117257006065,-0.012386049305731617
2009-03-20,-0.0,-0.0,0.00745288133209861,-0.021293946663138885
2009-03-23,0.0,0.0,-0.02514031023982358,0.07182945782806738
2009-03-24,-0.0,-0.0,0.006896226658746351,-0.01970350473927529
2009-03-25,0.0,0.0,-0.00369096814734815,0.010545623278137572
2009-03-26,0.0,0.0,-0.007133486013580491,0.020381388610229978
2009-03-27,-0.0,-0.0,0.006316961091897676,-0.01804846026256479
2009-03-30,-0.0,-0.0,0.012094213275801301,-0.034554895073718006
2009-03-31,0.0,0.009265057962405177,-0.0032427702868418114,0.009265057962405177
2009-04-01,0.0,0.0,-0.006778249201907216,0.019366426291163474
2009-04-02,0.0,0.0,-0.010233240175275193,0.029237829072214838
2009-04-03,0.0,0.0,-0.0034818103778795125,0.009948029651084322
2009-04-06,-0.0,-0.0,0.00274149756498121,-0.0078328501856606
2009-04-07,-0.0,-0.0,0.008163896153410321,-0.023325417581172347
2009-04-08,0.0,0.0,-0.0037721605416444533,0.010777601547555582
2009-04-09,0.0,0.0,-0.013910218732298762,0.03974348209228218
2009-04-13,0.0,0.0,-8.147967254341637e-05,0.00023279906440976106
2009-04-14,-0.0,-0.0,0.006035104348696595,-0.017243155281990274
2009-04-15,0.0,0.0,-0.003734498306310474,0.010669995160887069
2009-04-16,0.0,0.0,-0.005131980523474865,0.014662801495642475
2009-04-17,0.0,0.0,-0.0023467648538467167,0.006705042439562048
2009-04-20,-0.0,-0.0,0.0,-0.04191530150458478
2009-04-21,0.0,0.0,-0.006837969046739256,0.019537054419255018
2009-04-22,-0.0,-0.0,0.0,-0.006113391195233353
2009-04-23,0.0,0.0,-0.0,0.009818029169882614
2009-04-24,0.0,0.0,-0.0,0.015110978395111996
2009-04-27,-0.0,-0.0,0.0,-0.009462853252292902
2009-04-28,-0.0,-0.0,0.0,-0.003145400514694252
2009-04-29,0.0,0.0,-0.0,0.021269196015178515
2009-04-30,0.0,0.0,-0.0,0.0003432704355847971
2009-05-01,0.0,0.0,-0.0,0.005376571514088768
2009-05-04,0.0,0.0,-0.0,0.034019669129432994
2009-05-05,-0.0,-0.0,0.0,-0.0034108717276289946
2009-05-06,0.0,0.0,-0.0,0.01733483601288821
2009-05-07,-0.0,-0.0,0.0,-0.013892769008052697
2009-05-08,0.0,0.0,-0.0,0.023333001196377046
2009-05-11,-0.0,-0.0,0.0,-0.01871337445788268
2009-05-12,-0.0,-0.0,0.0,-0.00295952406929334
2009-05-13,-0.0,-0.0,0.0,-0.02517289419791724
2009-05-14,0.0,0.00857046006358586,-0.0,0.00857046006358586
2009-05-15,-0.0,-0.0,0.0,-0.008162460741364286
2009-05-18,0.0,0.028407058069614743,-0.0,0.028407058069614743
2009-05-19,-0.0,-0.0,0.0,-0.0012056039578508537
2009-05-20,-0.0,-0.0,0.0,-0.0066945289911336525
